application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-000519,25/10/2022,BR-016,WI,52,49903.19,Unemployed,9.1,671,63026.17,2,1,0,102234.36,Debt Consolidation,36,5.03,3065.43,0.7371,C,0
APP-000520,01/04/2020,BR-020,MO,43,31030.46,Salaried,2,512,9784.24,10,5,2,105379.97,Personal,12,6.89,9112.84,3.5241,E,1
APP-000521,09/06/2020,BR-026,MO,66,25083.86,Salaried,6.5,715,32896.39,8,3,0,34404.47,Education,84,5.69,497.5,0.238,C,1
APP-000522,08/11/2021,BR-026,TX,66,62608.46,Self-Employed,14.9,689,121695.55,7,2,0,214979.23,Medical,48,4.96,4946.93,0.9482,C,0
APP-000523,12/01/2021,BR-008,IN,68,,Self-Employed,10.1,704,85073.54,5,7,0,130300.13,Business,84,6.26,1919.78,0.4377,C,0
APP-000524,29/08/2021,BR-008,IL,33,67080.72,Salaried,5.2,586,42677.8,3,4,2,106194.28,Home Purchase,36,6.21,3240.75,0.5797,E,1
APP-000031,25/10/2021,BR-023,MA,33,52750.59,Self-Employed,7.6,721,4254.63,8,1,0,148389.13,Home Improvement,60,5.63,2843.32,0.6468,B,0
APP-000526,15/03/2022,BR-009,OH,68,110383.87,  Salaried,10.7,667,153343.2,3,3,0,157717.36,Auto Loan,84,5.54,2269.4,0.2467,C,0
APP-000527,13/11/2020,BR-001,NJ,57,37945.14,Salaried,7,687,28847.44,9,1,0,97312.55,Medical,60,5.76,1870.48,0.5915,C,0
APP-000528,14/09/2022,BR-013,CO,33,,Self-Employed,8.1,724,56010.23,7,4,0,156687.69,Debt Consolidation,60,5.1,2964.07,0.7673,B,0
APP-000529,14/11/2022,BR-011,MD,31,68855.06,Self-Employed,8.7,652,124360.36,7,4,0,164499.16,Medical,12,6.93,14228.27,2.4797,D,1
APP-000530,05/08/2022,BR-002,PA,64,88736.28,Part-Time,2.5,678,141144.61,13,0,0,254169.14,Education,84,5.98,3710.61,0.5018,C,0
APP-000531,18/06/2021,BR-029,IN,70,78045.81,Salaried,2.1,637,130031.04,12,7,2,268370.25,Debt Consolidation,60,6.62,5266.07,0.8097,D,0
APP-000532,08/10/2022,BR-018,WA,28,84568.96,Salaried,11,,85607.39,6,4,0,228173.04,Home Purchase,60,5.1,4316.37,0.6125,C,0
APP-000533,28/06/2021,BR-022,WI,52,61657.87,Unemployed,10.2,592,119834.73,7,7,1,182032.89,Debt Consolidation,36,6.91,5613.16,1.0924,E,1
APP-000534,28/06/2022,BR-027,TX,68,82408.51,  Salaried,12,576,114698.9,6,4,0,107902.06,Auto Loan,84,6.96,1626.42,0.2368,E,1
APP-000535,24/11/2023,BR-013,AZ,54,121101.82,Salaried,10.5,666,13148.12,6,2,0,136136.48,Home Improvement,84,6.05,1992.02,0.1974,C,0
APP-000536,04/05/2020,BR-015,MO,69,15437.92,Salaried,6,474,423.9,5,1,1,37678.61,Business,84,7.07,569.96,0.443,E,0
APP-000537,11/09/2021,BR-015,PA,66,45269.68,Salaried,10.3,556,52526.24,11,3,2,104205,Debt Consolidation,48,7.18,2504.03,0.6638,E,0
APP-000538,12/10/2020,BR-028,IN,33,27832.82,Salaried,14.2,635,28646.28,5,2,2,37677.98,Home Improvement,24,6.97,1686.43,0.7271,D,1
APP-000539,10/10/2022,BR-016,NJ,44,33472.41,Part-Time,10.5,786,24770.81,12,8,0,54951.07,Auto Loan,12,4.66,4695.67,1.6834,A,0
APP-000540,09/06/2021,BR-004,MO,50,36543.88,Contract,3.6,565,3071.34,1,3,1,25398.26,Medical,12,6.92,2196.69,0.7213,E,1
APP-000541,27/09/2021,BR-010,PA,32,19880.68,Contract,9.8,615,32587.49,5,6,0,34658.63,Home Purchase,12,5.52,2975.3,1.7959,D,1
APP-000542,20/04/2023,BR-013,NJ,63,122551.35,  Salaried,8.1,721,37301.7,14,6,0,-300217.73,Education,36,5.58,9076.18,0.8887,B,0
APP-000543,08/03/2022,BR-029,NJ,38,42805.19,Contract,9.2,736,60156.68,4,5,0,113479.1,Education,48,4.52,2588.74,0.7257,B,0
APP-000544,23/11/2020,BR-020,GA,33,47971.25,Salaried,10.1,,58395.69,13,1,0,44190.32,Business,24,5.13,1941.26,0.4856,C,0
APP-000545,13/11/2022,BR-007,OH,30,81538.33,Self-Employed,,668,42483.8,4,4,0,160461.39,Home Improvement,60,5.42,3059.08,0.4502,C,1
APP-000546,23/05/2022,BR-015,PA,46,59691.7,Salaried,4.7,826,115271.96,1,8,0,205645.31,Home Improvement,84,4.45,2853.72,0.5737,A,0
APP-000547,20/12/2023,BR-029,IN,66,48020.05,Salaried,8.7,820,73923.88,12,1,0,74348.98,Home Improvement,84,3.59,1002.29,0.2505,A,0
APP-000548,21/02/2023,BR-008,IL,27,76322.74,Salaried,13.3,850,58889.65,8,4,0,174483.5,Auto Loan,24,4.87,7644.68,1.202,A,0
APP-000549,21/10/2022,BR-007,AZ,45,19451.44,Salaried,15.9,793,17636.96,6,1,0,41511.67,Business,48,4,937.29,0.5782,A,0
APP-000550,29/01/2022,BR-028,CA,25,116802.12,Salaried,4.3,669,34991.74,8,1,0,406164.09,Business,12,6.62,35072.95,3.6033,C,0
APP-000551,01/07/2022,BR-028,IN,23,69593.52,Part-Time,9.3,731,74295.67,8,0,0,27269.53,Home Improvement,12,5.93,2346.11,0.4045,B,1
APP-000552,28/01/2021,BR-004,MA,55,44241.46,Salaried,17,718,54280.82,7,1,0,62185.21,Medical,84,6.14,912.62,0.2475,C,0
APP-000553,10/02/2020,BR-012,PA,56,66192.76,Salaried,2.9,633,41362.48,4,6,2,101136.29,Debt Consolidation,24,5.53,4461.03,0.8087,D,0
APP-000554,04/04/2023,BR-010,MO,38,67974.41,Contract,11.1,,35826.55,9,4,0,115236.93,Home Improvement,48,3.86,2594.73,0.4581,A,1
APP-000555,13/11/2023,BR-008,IN,27,97881.68,Salaried,8.9,611,91583.85,2,1,0,67277.69,Debt Consolidation,60,7.32,1342.36,0.1646,D,1
APP-000425,17/07/2022,BR-020,GA,24,73176.25,Salaried,2.8,635,87983.39,3,2,2,54486.26,Debt Consolidation,84,6.48,808.56,0.1326,D,0
APP-000557,02/08/2021,BR-030,NY,26,150098.94,Contract,5.6,672,259682.64,10,8,0,408722.98,Medical,24,5.71,18061.49,1.444,C,0
APP-000558,20/09/2020,BR-009,TN,21,74563.76,Salaried,10.1,655,54581.88,5,1,0,243655.59,Personal,24,5.5,10744.15,1.7291,D,1
APP-000559,04/01/2023,BR-021,TX,23,84733.8,Self-Employed,5.2,730,26726.76,8,7,0,210920.71,Business,84,6.1,3091.37,0.4378,B,1
APP-000560,16/11/2022,BR-010,MO,53,40784.27,Salaried,14.3,726,69054.95,5,5,0,23894.42,Medical,48,5.86,559.63,0.1647,B,0
APP-000561,08/10/2023,BR-010,NJ,50,,Salaried,0,822,33003.13,11,7,0,87294.9,Home Improvement,60,3.55,1590,0.3083,A,0
APP-000562,02/03/2022,BR-030,GA,38,57884.92,Salaried,16.1,632,76634.3,5,7,0,70395.4,Education,48,6.65,1674.3,0.3471,D,1
APP-000563,08/02/2020,BR-016,GA,24,34740.26,Part-Time,10.5,580,27641.28,1,7,1,64618.75,Medical,36,6.25,1973.16,0.6816,E,1
APP-000564,31/10/2023,BR-004,MD,36,88807.76,Contract,12.6,691,17007.98,11,1,0,116434.38,Debt Consolidation,84,6.13,1708.2,0.2308,C,1
APP-000565,14/05/2023,BR-010,MO,55,71925.57,Salaried,10.8,678,122997.55,3,5,0,187902.41,Business,84,5.88,2734.19,0.4562,C,0
APP-000566,15/03/2020,BR-012,MA,26,135133.47,Salaried,3.9,667,194700.48,12,2,0,281264.86,Home Improvement,36,4.99,8428.5,0.7485,C,0
APP-000567,13/04/2021,BR-014,NC,43,35477.91,Self-Employed,0.8,810,44182.78,15,7,0,60625.47,Business,12,5.13,5193.61,1.7567,A,0
APP-000568,09/04/2021,BR-009,TX,31,44206.64,Unemployed,10.7,702,61515.89,2,6,0,127205.53,Debt Consolidation,84,5.32,1817.1,0.4933,C,0
APP-000569,08/10/2021,BR-008,IN,41,54299.28,Salaried,11.8,701,71343.72,10,5,0,92613.38,Personal,12,4.53,7908.46,1.7477,C,0
APP-000570,31/12/2020,BR-022,MA,56,37430.23,Self-Employed,8.6,,60555.96,3,2,0,22900.4,Home Improvement,48,5.9,536.77,0.1721,C,1
APP-000571,12/02/2021,BR-015,CA,62,44311.49,Contract,6.7,708,83550.74,4,6,0,106198.13,Education,36,4.87,3176.66,0.8603,C,0
APP-000430,12/07/2023,BR-019,MO,41,64746.72,Salaried,13.3,800,120188.13,2,4,0,195184.21,Business,48,3.66,4377.44,0.8113,A,0
APP-000573,10/10/2020,BR-001,TN,62,,Salaried,,741,58465.49,8,6,0,75343.25,Medical,24,5.54,3323.66,1.2707,B,0
APP-000574,17/07/2022,BR-005,MD,71,30513.92,Salaried,10.6,693,51951.26,11,0,0,39361.14,Medical,24,5.4,1733.89,0.6819,C,1
APP-000575,23/07/2023,BR-020,CO,58,33756.06,Salaried,6.2,651,19984.16,5,5,0,74575.86,Education,12,6.44,6433.57,2.2871,D,1
APP-000576,21/02/2023,BR-008,MA,36,,Salaried,11.1,748,22788.96,10,7,0,114171.99,Home Improvement,36,5.59,3452.16,0.4792,B,0
APP-000577,30/04/2022,BR-029,CA,42,46726.84,Self-Employed,5.6,635,59661.09,13,5,2,24158.28,Personal,84,6.82,362.49,0.0931,D,0
APP-000578,06/01/2023,BR-003,TN,61,95515.64,Contract,9,648,16041.2,9,6,2,330816.03,Home Improvement,48,6.77,7886.55,0.9908,D,0
APP-000579,06/11/2022,BR-019,GA,39,133593.73,Salaried,,768,101778.62,1,2,0,216864.96,Medical,12,4.69,18534.47,1.6649,B,0
APP-000580,17/11/2023,BR-024,IL,59,92984.1,Salaried,10.1,755,9252.53,5,7,0,176669.74,Home Purchase,60,5.75,3395.02,0.4381,B,1
APP-000581,18/11/2021,BR-014,NC,38,79056.77,Contract,6.4,476,48653.35,6,2,1,164321.14,Business,12,7.28,14239.39,2.1614,E,1
APP-000582,07/03/2020,BR-002,IN,59,64181.62,Self-Employed,0,697,36628.8,4,1,0,114815.61,Personal,84,5.96,1675.09,0.3132,C,0
APP-000583,04/01/2023,BR-001,MO,37,38983.9,Salaried,4.8,635,51023.28,2,7,2,129624.32,Business,60,5.63,2483.76,0.7645,D,0
APP-000584,17/07/2020,BR-008,NJ,58,71977.76,Salaried,8.2,679,86300.26,10,3,0,192750.6,Education,60,5.93,3720.14,0.6202,C,0
APP-000585,24/06/2021,BR-002,FL,34,119589.77,Salaried,1.1,726,138536.15,10,5,0,112681.75,Auto Loan,84,4.42,1562.11,0.1567,B,1
APP-000586,06/11/2021,BR-004,PA,31,37984.21,Part-Time,5.4,766,13030.21,13,4,0,88247.45,Home Purchase,84,4.05,1208.27,0.3817,B,0
APP-000587,07/02/2021,BR-018,MO,47,59896.57,Salaried,2.5,850,3373.29,12,1,0,49525.7,Home Purchase,60,3.03,890.57,0.1784,A,0
APP-000588,30/06/2023,BR-015,MO,38,80452.1,Contract,6.6,522,18556.78,2,0,0,245128.16,Auto Loan,12,6.75,21181.9,3.1594,E,1
APP-000589,01/05/2020,BR-019,FL,27,41042.67,Contract,6.2,701,2615.24,3,3,0,141169.91,Home Purchase,12,5.67,12128.59,3.5461,C,0
APP-000590,13/11/2021,BR-024,MD,43,51480.1,Salaried,2.2,652,9513.19,14,1,0,138253.34,Auto Loan,12,5.9,11892.62,2.7722,D,1
APP-000591,01/07/2023,BR-016,NC,24,67695.78,Part-Time,7.2,675,120246,1,6,0,223839.17,Business,12,4.77,19138.72,3.3926,C,1
APP-000592,14/10/2022,BR-015,OH,40,61772.16,Unemployed,9.3,634,2622.08,8,6,1,58905.47,Debt Consolidation,12,6.91,5094.45,0.9897,D,1
APP-000593,25/02/2022,BR-001,OH,64,,Salaried,3.7,619,169076.5,3,4,2,86817.94,Debt Consolidation,36,5.75,2631.35,0.3672,D,0
APP-000594,10/05/2022,BR-005,FL,24,56917.78,Salaried,,641,10795.39,10,2,1,130806.38,Debt Consolidation,60,5.35,2489.51,0.5249,D,0
APP-000595,06/12/2021,BR-016,NY,53,35665.89,Self-Employed,5.3,762,34795.19,2,5,0,12452.45,Business,24,3.9,540.19,0.1818,B,0
APP-000596,04/01/2022,BR-022,TN,50,51159.43,Self-Employed,10.8,702,16574.35,11,8,0,61166.9,Home Purchase,24,6.34,2720.33,0.6381,C,0
APP-000597,06/09/2023,BR-008,TX,34,125714.12,Contract,7,640,79345.49,9,8,1,107146.81,Medical,84,6.78,1605.63,0.1533,D,0
APP-000598,08/06/2023,BR-007,NJ,54,53094.06,Salaried,2.5,847,13616.56,11,3,0,38176.27,Business,60,4.6,713.46,0.1613,A,0
APP-000599,07/12/2020,BR-018,MD,58,142058.67,Salaried,8.7,664,3755.41,15,3,0,68147.35,Education,48,6.59,1618.94,0.1368,C,0
APP-000291,24/02/2022,BR-006,NC,72,55228.81,Salaried,1.2,765,90727.36,1,8,0,102278.09,Home Improvement,12,5.28,8768.9,1.9053,B,0
APP-000601,29/03/2023,BR-005,CO,48,39857.51,Salaried,8,579,6883.42,7,4,2,83521.13,Auto Loan,36,7.47,2596.88,0.7818,E,1
APP-000602,04/03/2023,BR-024,CO,28,19553.64,Self-Employed,4.1,726,22168.32,15,6,0,44359.74,Business,60,5.35,844.25,0.5181,B,1
APP-000603,02/11/2021,BR-016,NC,56,,Salaried,7.1,737,1396.86,2,5,0,26866.79,Business,48,5.9,629.74,0.09,B,1
APP-000604,22/09/2023,BR-019,CA,32,123566.31,Salaried,9.7,663,46291.12,1,7,0,412852.43,Auto Loan,48,5.78,9654.26,0.9376,C,0
APP-000605,20/07/2021,BR-018,MO,33,32071.23,Part-Time,0,539,54236.76,2,8,1,61691.73,Business,60,6.62,1210.54,0.4529,E,1
APP-000606,31/07/2023,BR-001,NY,32,69343.94,Self-Employed,7.6,850,106004.02,6,8,0,53144.95,Home Improvement,12,3.79,4520.19,0.7822,A,0
APP-000607,26/03/2021,BR-005,OH,30,104135.32,Salaried,4.2,673,192502.69,7,6,0,188156.61,Home Purchase,84,5.36,2691.33,0.3101,C,1
APP-000608,29/02/2020,BR-002,GA,33,34092.46,Salaried,2.9,497,1181.01,15,8,1,30187.02,Education,24,7.63,1360.19,0.4788,E,1
APP-000609,25/01/2023,BR-010,MD,68,38381.43,Contract,11.7,681,33041.75,6,7,0,40192.71,Business,24,5.33,1769.26,0.5532,C,0
APP-000610,26/12/2023,BR-022,TX,50,19623.7,Salaried,10.2,844,14968.05,6,6,0,22527.85,Medical,48,4.07,509.36,0.3115,A,0
APP-000611,04/03/2021,BR-012,PA,32,26693.77,Salaried,9.1,622,9159.41,12,0,0,93108.73,Debt Consolidation,84,5.62,1343.29,0.6039,D,1
APP-000612,26/07/2021,BR-009,CA,36,33288.77,Self-Employed,7.3,677,14029.85,15,5,0,47231.04,Business,24,5.85,2090.12,0.7535,C,1
APP-000613,27/03/2023,BR-005,MA,26,30831.22,Self-Employed,2,,42547.15,13,2,0,10097.87,Home Improvement,48,6.06,237.43,0.0924,B,1
APP-000614,06/06/2021,BR-027,WI,28,60851.24,Salaried,,599,26175.74,2,4,1,78560.13,Business,60,6.43,1534.54,0.3026,E,1
APP-000615,31/03/2022,BR-021,MD,35,54108.88,Salaried,8.4,769,71657.8,2,1,0,52418.54,Home Purchase,84,5.5,753.26,0.1671,B,0
APP-000616,19/02/2023,BR-011,MD,71,54855.11,Unemployed,0.1,666,35155.41,9,3,0,45423.85,Business,12,6.59,3921.8,0.8579,C,1
APP-000157,02/02/2021,BR-024,MI,23,55088.32,Salaried,6.8,830,55068.24,6,3,0,137388.91,Business,24,4.41,5991.21,1.3051,A,0
APP-000618,11/11/2022,BR-015,IN,29,22903.67,Contract,10.2,712,21412.24,13,3,0,38014.46,Auto Loan,60,5.84,732.1,0.3836,C,0
APP-000619,01/01/2023,BR-010,MO,24,27080.28,Salaried,2.7,629,37640.29,9,2,0,39507,Debt Consolidation,24,6.23,1755.07,0.7777,D,0
APP-000620,12/12/2021,BR-011,PA,44,198750.21,Unemployed,,686,72112.32,3,1,0,500000,Business,24,4.85,21902.12,1.3224,C,1
APP-000621,16/01/2022,BR-020,FL,55,110763.38,Part-Time,8.5,777,19791.88,6,3,0,366881.37,Education,36,5.01,10997.41,1.1914,B,1
APP-000622,28/03/2023,BR-028,OH,66,97286.35,Salaried,11.3,599,164414.09,4,3,0,296577.74,Business,12,6.21,25554.02,3.152,E,0
APP-000623,21/10/2021,BR-025,PA,58,33399.79,Salaried,2.6,762,60816.25,5,3,0,64275.5,Home Improvement,48,3.98,1450.7,0.5212,B,0
APP-000624,28/06/2020,BR-010,TX,54,56077.3,Part-Time,0.2,700,55724.15,8,4,0,94226.75,Debt Consolidation,84,5.16,1338.89,0.2865,C,1
APP-000625,23/04/2023,BR-024,MD,72,41765.92,Salaried,0,770,78993.12,15,2,0,122918.17,Medical,48,3.95,2772.63,0.7966,B,1
APP-000626,19/04/2020,BR-029,NJ,30,,Salaried,6.7,833,33976.74,6,4,0,196300.37,Business,12,4.34,16745.47,2.1488,A,0
APP-000627,18/12/2020,BR-022,CA,30,60500.93,Salaried,5,645,88916.81,4,5,0,141164.47,Debt Consolidation,84,6.34,2085.3,0.4136,D,0
APP-000628,08/04/2021,BR-019,AZ,60,62716.95,Part-Time,1.1,660,18334.63,14,8,0,21231.1,Debt Consolidation,60,6.47,415.11,0.0794,C,1
APP-000629,27/01/2021,BR-024,AZ,61,102624.99,Salaried,,715,134593.8,2,3,0,196620.84,Personal,24,6.11,8724.1,1.0201,C,1
APP-000630,29/12/2020,BR-024,AZ,57,111294.24,Salaried,9.4,764,96328.69,5,4,0,136494.61,Education,60,4.32,2533.51,0.2732,B,0
APP-000631,29/07/2021,BR-026,WI,56,77325.12,Part-Time,4.6,697,134908.6,12,4,0,236253.9,Auto Loan,84,6.1,3462.67,0.5374,C,0
APP-000632,03/12/2021,BR-019,GA,36,104051.98,Contract,2.9,673,163363.15,1,3,0,111308.02,Personal,24,5.04,4885.23,0.5634,C,0
APP-000633,20/01/2020,BR-006,MD,65,48101.16,Salaried,9.4,680,65406.7,1,6,0,87525.37,Home Improvement,12,5.7,7520.93,1.8763,C,1
APP-000634,07/08/2020,BR-007,CA,63,34932.83,Salaried,0.8,715,51254.73,15,2,0,39801.4,Home Purchase,24,4.87,1743.83,0.599,C,1
APP-000635,27/05/2023,BR-017,CA,23,65237.29,Salaried,5.2,762,85160.42,7,1,0,95373.27,Debt Consolidation,36,5.71,2888.92,0.5314,B,1
APP-000636,25/06/2022,BR-010,CO,57,29994.42,Self-Employed,3.5,850,54233.08,3,2,0,11908.27,Education,60,3.91,218.83,0.0875,A,0
APP-000637,03/06/2021,BR-016,TX,70,46905.11,Salaried,0,646,74775.98,4,3,1,20962.74,Home Improvement,12,6.52,1809.2,0.4629,D,1
APP-000638,06/02/2020,BR-009,MA,59,29230.14,Self-Employed,10.4,640,13129.13,8,3,1,45295.85,Personal,48,5.6,1055.49,0.4333,D,1
APP-000639,26/03/2020,BR-025,OH,61,43536.19,Salaried,10.9,548,81917.5,5,2,0,114329.29,Personal,12,7.09,9897.29,2.728,E,1
APP-000640,25/01/2020,BR-022,MO,26,125909.99,Self-Employed,8.9,850,204513.81,13,4,0,234934.12,Home Purchase,24,4.49,10253.31,0.9772,A,1
APP-000641,27/05/2023,BR-024,PA,21,95396.53,Salaried,6.2,680,128809.69,5,0,0,257590.92,Education,84,5.87,3747,0.4713,C,0
APP-000642,18/08/2023,BR-004,NY,55,,Salaried,0.1,680,23982.74,8,6,0,-106761.31,Auto Loan,24,6.25,4743.76,1.8045,C,1
APP-000643,05/06/2021,BR-009,MI,55,39654.95,Part-Time,12.5,720,52617.74,9,1,0,117181.74,Medical,24,5.42,5163,1.5624,B,0
APP-000644,04/07/2021,BR-020,IN,22,58669.95,Salaried,0,474,61756.74,9,3,0,203923.87,Auto Loan,48,8.52,5028.3,1.0285,E,1
APP-000645,27/11/2023,BR-026,NY,32,59589.58,Salaried,1.7,639,19682.02,8,7,2,60761.81,Personal,48,6.6,1443.77,0.2907,D,1
APP-000646,10/12/2021,BR-030,TX,71,62703.26,Part-Time,11.7,738,99960.96,7,5,0,189627.73,Home Improvement,12,4.14,16158.92,3.0925,B,1
APP-000647,28/01/2022,BR-014,NJ,69,24669.22,Contract,10.8,546,40985.38,9,4,2,31756.46,Home Purchase,48,7.26,764.28,0.3718,E,0
APP-000648,10/09/2021,BR-015,NJ,24,176620,Unemployed,6.8,612,184582.9,12,8,0,500000,Personal,12,5.96,43024.02,2.9232,D,1
APP-000649,17/08/2021,BR-011,MD,38,17148.82,Contract,4.7,693,528.7,5,6,0,52577.99,Medical,24,5.05,2307.85,1.6149,C,0
APP-000650,18/05/2023,BR-015,IL,61,49324.63,Salaried,12,743,11496.82,1,1,0,169430.11,Auto Loan,36,5.7,5131.39,1.2484,B,0
APP-000651,31/10/2021,BR-014,WA,72,47306.6,Part-Time,2,692,70400.43,12,1,0,153257.87,Personal,36,5.27,4611.88,1.1699,C,1
APP-000652,03/06/2021,BR-020,CA,25,53613.42,Unemployed,6.6,729,34671.59,8,6,0,64523.64,Auto Loan,12,5.53,5539.39,1.2399,B,0
APP-000653,23/12/2021,BR-027,OH,58,49148.79,Contract,8.9,753,78774.6,9,8,0,38664.9,Auto Loan,36,5.15,1161.43,0.2836,B,0
APP-000654,24/09/2021,BR-021,OH,56,39470.77,Self-Employed,7,579,5631.12,14,7,0,16349.82,Home Improvement,36,6.41,500.44,0.1521,E,0
APP-000655,19/04/2023,BR-024,NY,49,48037.93,Self-Employed,,659,94376.56,3,6,0,122755.37,Medical,60,5.66,2353.85,0.588,D,1
APP-000656,13/06/2022,BR-025,TN,28,22093.08,Contract,5.4,563,22715.45,1,3,1,36132.34,Education,12,6.79,3122.92,1.6962,E,1
APP-000657,14/12/2023,BR-001,FL,59,32334.33,Salaried,9.2,676,53592.21,1,8,0,75030.91,Education,36,5.88,2278.51,0.8456,C,0
APP-000658,28/03/2022,BR-010,CA,24,83314.98,Salaried,6,766,147231.71,8,7,0,43294.4,Home Purchase,36,4.25,1283.04,0.1848,B,0
APP-000659,18/03/2023,BR-022,WA,33,49270.69,Part-Time,6.1,811,27202.47,15,6,0,17843.71,Auto Loan,12,3.73,1517.19,0.3695,A,1
APP-000660,20/09/2022,BR-005,WA,47,34868.09,Salaried,7.6,,1980.47,7,6,0,77860.84,Medical,36,4.91,2330.41,0.802,A,0
APP-000661,10/07/2021,BR-004,MA,35,31490.37,Salaried,1.5,654,26336.01,12,7,0,32564.36,Home Purchase,12,5.78,2799.41,1.0668,D,0
APP-000662,18/12/2021,BR-003,IL,58,46336.6,Salaried,8.8,672,46710.21,8,0,0,15614.89,Home Improvement,24,5.8,690.66,0.1789,C,1
APP-000663,18/12/2020,BR-008,NY,45,59362.54,Salaried,6.8,678,4877.18,3,7,0,18032.56,Education,36,6.68,554.16,0.112,C,0
APP-000664,27/08/2023,BR-003,NY,39,44346.9,Contract,0,813,10760.26,11,6,0,24486.26,Education,60,3.96,450.51,0.1219,A,0
APP-000665,09/03/2021,BR-025,NY,44,25013.01,Contract,3.1,725,30466.72,4,1,0,47201.16,Home Purchase,60,6.03,913.19,0.4381,B,0
APP-000666,08/01/2022,BR-030,NC,71,270486.95,Part-Time,7.4,676,381982.67,15,7,0,500000,Debt Consolidation,12,5.39,42893.15,1.9029,C,0
APP-000667,19/06/2021,BR-011,TN,40,134850.56,Salaried,1.9,850,164782.44,6,7,0,137740.2,Business,84,3.16,1829.95,0.1628,A,0
APP-000668,28/11/2022,BR-018,AZ,39,198847.65,Self-Employed,0.6,591,308028.47,6,8,2,236642.64,Home Improvement,84,5.94,3450.2,0.2082,E,1
APP-000669,28/07/2023,BR-021,TX,22,34701.79,Self-Employed,0,600,20662.47,5,0,0,55666.89,Education,60,5.86,1072.58,0.3709,D,0
APP-000670,01/12/2020,BR-014,WI,42,54582.03,Self-Employed,15,741,59300.44,7,0,0,143455.22,Debt Consolidation,84,5.96,2092.92,0.4601,B,1
APP-000671,14/07/2021,BR-021,AZ,67,50662,Salaried,13.2,556,53892.2,9,0,0,85927.82,Home Purchase,36,6.98,2652.42,0.6283,E,0
APP-000672,20/02/2021,BR-002,IL,31,39317.31,Self-Employed,8,706,20015.21,3,4,0,36269.74,Education,36,6.41,1110.15,0.3388,C,1
APP-000673,12/06/2020,BR-008,MA,67,79559.28,Self-Employed,0,645,15356.57,7,3,1,52025.97,Medical,60,5.7,998.57,0.1506,D,0
APP-000674,18/01/2023,BR-028,OH,54,54303.09,Salaried,5.1,608,80434.9,13,2,0,42512.37,Debt Consolidation,48,5.61,990.82,0.219,D,1
APP-000675,17/12/2020,BR-007,MO,43,47401.11,Contract,0.1,653,12995.59,15,5,0,139636.05,Personal,36,6.42,4274.62,1.0822,D,1
APP-000676,22/10/2023,BR-012,CA,70,103551.32,Self-Employed,3.3,591,38721.56,15,4,2,336645.84,Debt Consolidation,12,6.09,28987.83,3.3592,E,0
APP-000677,19/10/2022,BR-029,PA,56,61405.16,Salaried,0,742,38182.36,15,5,0,56133.11,Medical,60,5.94,1083.64,0.2118,B,0
APP-000678,07/11/2021,BR-024,NJ,71,18507.29,Part-Time,10.9,642,26171.48,10,6,2,34927.4,Home Purchase,36,5.32,1051.83,0.682,D,1
APP-000679,11/06/2022,BR-005,MA,30,76547.67,Salaried,3.9,676,65976.04,3,2,0,215840.8,Auto Loan,12,5.57,18534.02,2.9055,C,1
APP-000680,15/10/2023,BR-017,WA,41,111196.58,Salaried,8.1,604,174248.49,4,4,1,77275.48,Medical,60,6.36,1506.92,0.1626,D,1
APP-000681,07/01/2021,BR-022,IN,40,25023.13,Salaried,1.1,798,17683.32,11,0,0,11481.66,Medical,84,4.1,157.47,0.0755,A,1
APP-000682,06/07/2020,BR-007,MA,33,58793,Salaried,6.9,717,29865.37,11,5,0,202284.08,Medical,84,4.94,2853.37,0.5824,C,0
APP-000683,29/11/2023,BR-015,IL,52,36270.64,Part-Time,2.2,755,58503.89,7,2,0,80896.85,Personal,24,4.94,3546.88,1.1735,B,0
APP-000684,10/10/2020,BR-021,NJ,24,54870.31,Contract,2.5,713,28324.08,14,8,0,19291.14,Home Improvement,12,5,1651.47,0.3612,C,1
APP-000685,18/02/2020,BR-013,OH,71,48617,Salaried,0,549,15383.91,3,1,1,122150.43,Home Improvement,36,7.48,3798.52,0.9376,E,1
APP-000686,20/05/2023,BR-023,CO,61,104134.45,Salaried,0,701,103634.14,15,7,0,345095.41,Debt Consolidation,24,6.31,15343.09,1.7681,C,0
APP-000687,26/10/2023,BR-011,GA,37,114399.98,Part-Time,2.3,644,68887.7,10,5,0,212226.43,Home Improvement,24,5.86,9392.62,0.9852,D,1
APP-000688,30/06/2022,BR-028,CA,56,57030.2,Salaried,11.7,743,47245.52,4,5,0,147398.49,Debt Consolidation,60,4.18,2726.56,0.5737,B,0
APP-000689,13/12/2021,BR-028,IL,60,54029.74,Salaried,6.3,850,71620.85,3,5,0,138515.05,Business,24,3.35,5975.01,1.327,A,0
APP-000690,26/08/2021,BR-028,NJ,53,36541.09,Salaried,6.6,707,42695.22,2,3,0,75108.04,Auto Loan,60,4.68,1406.4,0.4619,C,0
APP-000691,06/11/2020,BR-008,MA,28,150974.03,Self-Employed,15,693,130239.96,12,6,0,461348.58,Personal,12,6.16,39740.56,3.1587,C,0
