application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-000596,2022-01-04,BR-022,TN,50,51159.43,Self-Employed,10.8,702.0,16574.35,11,8,0,61166.9,Home Purchase,24,6.34,2720.33,0.6381,C,0
APP-000597,2023-09-06,BR-008,TX,34,125714.12,Contract,7.0,640.0,79345.49,9,8,1,107146.81,Medical,84,6.78,1605.63,0.1533,D,0
APP-000598,2023-06-08,BR-007,NJ,54,53094.06,Salaried,2.5,847.0,13616.56,11,3,0,38176.27,Business,60,4.6,713.46,0.1613,A,0
APP-000599,2020-12-07,BR-018,MD,58,142058.67,Salaried,8.7,664.0,3755.41,15,3,0,68147.35,Education,48,6.59,1618.94,0.1368,C,0
APP-000291,2022-02-24,BR-006,NC,72,55228.81,Salaried,1.2,765.0,90727.36,1,8,0,102278.09,Home Improvement,12,5.28,8768.9,1.9053,B,0
APP-000601,2023-03-29,BR-005,CO,48,39857.51,Salaried,8.0,579.0,6883.42,7,4,2,83521.13,Auto Loan,36,7.47,2596.88,0.7818,E,1
APP-000602,2023-03-04,BR-024,CO,28,19553.64,Self-Employed,4.1,726.0,22168.32,15,6,0,44359.74,Business,60,5.35,844.25,0.5181,B,1
APP-000604,2023-09-22,BR-019,CA,32,123566.31,Salaried,9.7,663.0,46291.12,1,7,0,412852.43,Auto Loan,48,5.78,9654.26,0.9376,C,0
APP-000605,2021-07-20,BR-018,MO,33,32071.23,Part-Time,0.0,539.0,54236.76,2,8,1,61691.73,Business,60,6.62,1210.54,0.4529,E,1
APP-000606,2023-07-31,BR-001,NY,32,69343.94,Self-Employed,7.6,850.0,106004.02,6,8,0,53144.95,Home Improvement,12,3.79,4520.19,0.7822,A,0
APP-000607,2021-03-26,BR-005,OH,30,104135.32,Salaried,4.2,673.0,192502.69,7,6,0,188156.61,Home Purchase,84,5.36,2691.33,0.3101,C,1
APP-000608,2020-02-29,BR-002,GA,33,34092.46,Salaried,2.9,497.0,1181.01,15,8,1,30187.02,Education,24,7.63,1360.19,0.4788,E,1
APP-000609,2023-01-25,BR-010,MD,68,38381.43,Contract,11.7,681.0,33041.75,6,7,0,40192.71,Business,24,5.33,1769.26,0.5532,C,0
APP-000610,2023-12-26,BR-022,TX,50,19623.7,Salaried,10.2,844.0,14968.05,6,6,0,22527.85,Medical,48,4.07,509.36,0.3115,A,0
APP-000611,2021-03-04,BR-012,PA,32,26693.77,Salaried,9.1,622.0,9159.41,12,0,0,93108.73,Debt Consolidation,84,5.62,1343.29,0.6039,D,1
APP-000612,2021-07-26,BR-009,CA,36,33288.77,Self-Employed,7.3,677.0,14029.85,15,5,0,47231.04,Business,24,5.85,2090.12,0.7535,C,1
APP-000614,2021-06-06,BR-027,WI,28,60851.24,Salaried,6.4,599.0,26175.74,2,4,1,78560.13,Business,60,6.43,1534.54,0.3026,E,1
APP-000615,2022-03-31,BR-021,MD,35,54108.88,Salaried,8.4,769.0,71657.8,2,1,0,52418.54,Home Purchase,84,5.5,753.26,0.1671,B,0
APP-000616,2023-02-19,BR-011,MD,71,54855.11,Unemployed,0.1,666.0,35155.41,9,3,0,45423.85,Business,12,6.59,3921.8,0.8579,C,1
APP-000618,2022-11-11,BR-015,IN,29,22903.67,Contract,10.2,712.0,21412.24,13,3,0,38014.46,Auto Loan,60,5.84,732.1,0.3836,C,0
APP-000619,2023-01-01,BR-010,MO,24,27080.28,Salaried,2.7,629.0,37640.29,9,2,0,39507.0,Debt Consolidation,24,6.23,1755.07,0.7777,D,0
APP-000620,2021-12-12,BR-011,PA,44,198750.21,Unemployed,8.8,686.0,72112.32,3,1,0,500000.0,Business,24,4.85,21902.12,1.3224,C,1
APP-000621,2022-01-16,BR-020,FL,55,110763.38,Part-Time,8.5,777.0,19791.88,6,3,0,366881.37,Education,36,5.01,10997.41,1.1914,B,1
APP-000622,2023-03-28,BR-028,OH,66,97286.35,Salaried,11.3,599.0,164414.09,4,3,0,296577.74,Business,12,6.21,25554.02,3.152,E,0
APP-000623,2021-10-21,BR-025,PA,58,33399.79,Salaried,2.6,762.0,60816.25,5,3,0,64275.5,Home Improvement,48,3.98,1450.7,0.5212,B,0
APP-000624,2020-06-28,BR-010,TX,54,56077.3,Part-Time,0.2,700.0,55724.15,8,4,0,94226.75,Debt Consolidation,84,5.16,1338.89,0.2865,C,1
APP-000625,2023-04-23,BR-024,MD,72,41765.92,Salaried,0.0,770.0,78993.12,15,2,0,122918.17,Medical,48,3.95,2772.63,0.7966,B,1
APP-000627,2020-12-18,BR-022,CA,30,60500.93,Salaried,5.0,645.0,88916.81,4,5,0,141164.47,Debt Consolidation,84,6.34,2085.3,0.4136,D,0
APP-000628,2021-04-08,BR-019,AZ,60,62716.95,Part-Time,1.1,660.0,18334.63,14,8,0,21231.1,Debt Consolidation,60,6.47,415.11,0.0794,C,1
APP-000629,2021-01-27,BR-024,AZ,61,102624.99,Salaried,6.4,715.0,134593.8,2,3,0,196620.84,Personal,24,6.11,8724.1,1.0201,C,1
APP-000630,2020-12-29,BR-024,AZ,57,111294.24,Salaried,9.4,764.0,96328.69,5,4,0,136494.61,Education,60,4.32,2533.51,0.2732,B,0
APP-000631,2021-07-29,BR-026,WI,56,77325.12,Part-Time,4.6,697.0,134908.6,12,4,0,236253.9,Auto Loan,84,6.1,3462.67,0.5374,C,0
APP-000632,2021-12-03,BR-019,GA,36,104051.98,Contract,2.9,673.0,163363.15,1,3,0,111308.02,Personal,24,5.04,4885.23,0.5634,C,0
APP-000633,2020-01-20,BR-006,MD,65,48101.16,Salaried,9.4,680.0,65406.7,1,6,0,87525.37,Home Improvement,12,5.7,7520.93,1.8763,C,1
APP-000634,2020-08-07,BR-007,CA,63,34932.83,Salaried,0.8,715.0,51254.73,15,2,0,39801.4,Home Purchase,24,4.87,1743.83,0.599,C,1
APP-000635,2023-05-27,BR-017,CA,23,65237.29,Salaried,5.2,762.0,85160.42,7,1,0,95373.27,Debt Consolidation,36,5.71,2888.92,0.5314,B,1
APP-000636,2022-06-25,BR-010,CO,57,29994.42,Self-Employed,3.5,850.0,54233.08,3,2,0,11908.27,Education,60,3.91,218.83,0.0875,A,0
APP-000637,2021-06-03,BR-016,TX,70,46905.11,Salaried,0.0,646.0,74775.98,4,3,1,20962.74,Home Improvement,12,6.52,1809.2,0.4629,D,1
APP-000638,2020-02-06,BR-009,MA,59,29230.14,Self-Employed,10.4,640.0,13129.13,8,3,1,45295.85,Personal,48,5.6,1055.49,0.4333,D,1
APP-000639,2020-03-26,BR-025,OH,61,43536.19,Salaried,10.9,548.0,81917.5,5,2,0,114329.29,Personal,12,7.09,9897.29,2.728,E,1
APP-000640,2020-01-25,BR-022,MO,26,125909.99,Self-Employed,8.9,850.0,204513.81,13,4,0,234934.12,Home Purchase,24,4.49,10253.31,0.9772,A,1
APP-000641,2023-05-27,BR-024,PA,21,95396.53,Salaried,6.2,680.0,128809.69,5,0,0,257590.92,Education,84,5.87,3747.0,0.4713,C,0
APP-000643,2021-06-05,BR-009,MI,55,39654.95,Part-Time,12.5,720.0,52617.74,9,1,0,117181.74,Medical,24,5.42,5163.0,1.5624,B,0
APP-000644,2021-07-04,BR-020,IN,22,58669.95,Salaried,0.0,474.0,61756.74,9,3,0,203923.87,Auto Loan,48,8.52,5028.3,1.0285,E,1
APP-000645,2023-11-27,BR-026,NY,32,59589.58,Salaried,1.7,639.0,19682.02,8,7,2,60761.81,Personal,48,6.6,1443.77,0.2907,D,1
APP-000646,2021-12-10,BR-030,TX,71,62703.26,Part-Time,11.7,738.0,99960.96,7,5,0,189627.73,Home Improvement,12,4.14,16158.92,3.0925,B,1
APP-000647,2022-01-28,BR-014,NJ,69,24669.22,Contract,10.8,546.0,40985.38,9,4,2,31756.46,Home Purchase,48,7.26,764.28,0.3718,E,0
APP-000648,2021-09-10,BR-015,NJ,24,176620.0,Unemployed,6.8,612.0,184582.9,12,8,0,500000.0,Personal,12,5.96,43024.02,2.9232,D,1
APP-000649,2021-08-17,BR-011,MD,38,17148.82,Contract,4.7,693.0,528.7,5,6,0,52577.99,Medical,24,5.05,2307.85,1.6149,C,0
APP-000650,2023-05-18,BR-015,IL,61,49324.63,Salaried,12.0,743.0,11496.82,1,1,0,169430.11,Auto Loan,36,5.7,5131.39,1.2484,B,0
APP-000651,2021-10-31,BR-014,WA,72,47306.6,Part-Time,2.0,692.0,70400.43,12,1,0,153257.87,Personal,36,5.27,4611.88,1.1699,C,1
APP-000652,2021-06-03,BR-020,CA,25,53613.42,Unemployed,6.6,729.0,34671.59,8,6,0,64523.64,Auto Loan,12,5.53,5539.39,1.2399,B,0
APP-000653,2021-12-23,BR-027,OH,58,49148.79,Contract,8.9,753.0,78774.6,9,8,0,38664.9,Auto Loan,36,5.15,1161.43,0.2836,B,0
APP-000654,2021-09-24,BR-021,OH,56,39470.77,Self-Employed,7.0,579.0,5631.12,14,7,0,16349.82,Home Improvement,36,6.41,500.44,0.1521,E,0
APP-000655,2023-04-19,BR-024,NY,49,48037.93,Self-Employed,6.9,659.0,94376.56,3,6,0,122755.37,Medical,60,5.66,2353.85,0.588,D,1
APP-000656,2022-06-13,BR-025,TN,28,22093.08,Contract,5.4,563.0,22715.45,1,3,1,36132.34,Education,12,6.79,3122.92,1.6962,E,1
APP-000657,2023-12-14,BR-001,FL,59,32334.33,Salaried,9.2,676.0,53592.21,1,8,0,75030.91,Education,36,5.88,2278.51,0.8456,C,0
APP-000658,2022-03-28,BR-010,CA,24,83314.98,Salaried,6.0,766.0,147231.71,8,7,0,43294.4,Home Purchase,36,4.25,1283.04,0.1848,B,0
APP-000659,2023-03-18,BR-022,WA,33,49270.69,Part-Time,6.1,811.0,27202.47,15,6,0,17843.71,Auto Loan,12,3.73,1517.19,0.3695,A,1
APP-000661,2021-07-10,BR-004,MA,35,31490.37,Salaried,1.5,654.0,26336.01,12,7,0,32564.36,Home Purchase,12,5.78,2799.41,1.0668,D,0
APP-000662,2021-12-18,BR-003,IL,58,46336.6,Salaried,8.8,672.0,46710.21,8,0,0,15614.89,Home Improvement,24,5.8,690.66,0.1789,C,1
APP-000663,2020-12-18,BR-008,NY,45,59362.54,Salaried,6.8,678.0,4877.18,3,7,0,18032.56,Education,36,6.68,554.16,0.112,C,0
APP-000664,2023-08-27,BR-003,NY,39,44346.9,Contract,0.0,813.0,10760.26,11,6,0,24486.26,Education,60,3.96,450.51,0.1219,A,0
APP-000665,2021-03-09,BR-025,NY,44,25013.01,Contract,3.1,725.0,30466.72,4,1,0,47201.16,Home Purchase,60,6.03,913.19,0.4381,B,0
APP-000666,2022-01-08,BR-030,NC,71,270486.95,Part-Time,7.4,676.0,381982.67,15,7,0,500000.0,Debt Consolidation,12,5.39,42893.15,1.9029,C,0
APP-000667,2021-06-19,BR-011,TN,40,134850.56,Salaried,1.9,850.0,164782.44,6,7,0,137740.2,Business,84,3.16,1829.95,0.1628,A,0
APP-000668,2022-11-28,BR-018,AZ,39,198847.65,Self-Employed,0.6,591.0,308028.47,6,8,2,236642.64,Home Improvement,84,5.94,3450.2,0.2082,E,1
APP-000669,2023-07-28,BR-021,TX,22,34701.79,Self-Employed,0.0,600.0,20662.47,5,0,0,55666.89,Education,60,5.86,1072.58,0.3709,D,0
APP-000670,2020-12-01,BR-014,WI,42,54582.03,Self-Employed,15.0,741.0,59300.44,7,0,0,143455.22,Debt Consolidation,84,5.96,2092.92,0.4601,B,1
APP-000671,2021-07-14,BR-021,AZ,67,50662.0,Salaried,13.2,556.0,53892.2,9,0,0,85927.82,Home Purchase,36,6.98,2652.42,0.6283,E,0
APP-000672,2021-02-20,BR-002,IL,31,39317.31,Self-Employed,8.0,706.0,20015.21,3,4,0,36269.74,Education,36,6.41,1110.15,0.3388,C,1
APP-000673,2020-06-12,BR-008,MA,67,79559.28,Self-Employed,0.0,645.0,15356.57,7,3,1,52025.97,Medical,60,5.7,998.57,0.1506,D,0
APP-000674,2023-01-18,BR-028,OH,54,54303.09,Salaried,5.1,608.0,80434.9,13,2,0,42512.37,Debt Consolidation,48,5.61,990.82,0.219,D,1
APP-000675,2020-12-17,BR-007,MO,43,47401.11,Contract,0.1,653.0,12995.59,15,5,0,139636.05,Personal,36,6.42,4274.62,1.0822,D,1
APP-000676,2023-10-22,BR-012,CA,70,103551.32,Self-Employed,3.3,591.0,38721.56,15,4,2,336645.84,Debt Consolidation,12,6.09,28987.83,3.3592,E,0
APP-000677,2022-10-19,BR-029,PA,56,61405.16,Salaried,0.0,742.0,38182.36,15,5,0,56133.11,Medical,60,5.94,1083.64,0.2118,B,0
APP-000678,2021-11-07,BR-024,NJ,71,18507.29,Part-Time,10.9,642.0,26171.48,10,6,2,34927.4,Home Purchase,36,5.32,1051.83,0.682,D,1
APP-000679,2022-06-11,BR-005,MA,30,76547.67,Salaried,3.9,676.0,65976.04,3,2,0,215840.8,Auto Loan,12,5.57,18534.02,2.9055,C,1
APP-000680,2023-10-15,BR-017,WA,41,111196.58,Salaried,8.1,604.0,174248.49,4,4,1,77275.48,Medical,60,6.36,1506.92,0.1626,D,1
APP-000681,2021-01-07,BR-022,IN,40,25023.13,Salaried,1.1,798.0,17683.32,11,0,0,11481.66,Medical,84,4.1,157.47,0.0755,A,1
APP-000682,2020-07-06,BR-007,MA,33,58793.0,Salaried,6.9,717.0,29865.37,11,5,0,202284.08,Medical,84,4.94,2853.37,0.5824,C,0
APP-000683,2023-11-29,BR-015,IL,52,36270.64,Part-Time,2.2,755.0,58503.89,7,2,0,80896.85,Personal,24,4.94,3546.88,1.1735,B,0
APP-000684,2020-10-10,BR-021,NJ,24,54870.31,Contract,2.5,713.0,28324.08,14,8,0,19291.14,Home Improvement,12,5.0,1651.47,0.3612,C,1
APP-000685,2020-02-18,BR-013,OH,71,48617.0,Salaried,0.0,549.0,15383.91,3,1,1,122150.43,Home Improvement,36,7.48,3798.52,0.9376,E,1
APP-000686,2023-05-20,BR-023,CO,61,104134.45,Salaried,0.0,701.0,103634.14,15,7,0,345095.41,Debt Consolidation,24,6.31,15343.09,1.7681,C,0
APP-000687,2023-10-26,BR-011,GA,37,114399.98,Part-Time,2.3,644.0,68887.7,10,5,0,212226.43,Home Improvement,24,5.86,9392.62,0.9852,D,1
APP-000688,2022-06-30,BR-028,CA,56,57030.2,Salaried,11.7,743.0,47245.52,4,5,0,147398.49,Debt Consolidation,60,4.18,2726.56,0.5737,B,0
APP-000689,2021-12-13,BR-028,IL,60,54029.74,Salaried,6.3,850.0,71620.85,3,5,0,138515.05,Business,24,3.35,5975.01,1.327,A,0
APP-000690,2021-08-26,BR-028,NJ,53,36541.09,Salaried,6.6,707.0,42695.22,2,3,0,75108.04,Auto Loan,60,4.68,1406.4,0.4619,C,0
APP-000691,2020-11-06,BR-008,MA,28,150974.03,Self-Employed,15.0,693.0,130239.96,12,6,0,461348.58,Personal,12,6.16,39740.56,3.1587,C,0
APP-000692,2021-07-25,BR-003,CA,69,111878.01,Part-Time,14.1,698.0,18161.81,11,8,0,372157.03,Auto Loan,12,5.67,31973.81,3.4295,C,1
APP-000693,2021-02-06,BR-022,GA,42,303846.24,Salaried,4.8,690.0,602683.98,6,3,0,191116.86,Auto Loan,36,5.57,5776.98,0.2282,C,0
APP-000694,2022-11-25,BR-028,MO,32,48093.88,Contract,8.6,612.0,73701.89,4,4,2,56025.86,Business,12,7.1,4850.32,1.2102,D,0
APP-000695,2020-03-18,BR-025,NC,42,101659.96,Salaried,15.8,680.0,104008.21,9,2,0,230937.14,Auto Loan,12,6.51,19930.11,2.3526,C,0
APP-000696,2020-12-19,BR-011,MO,59,43988.48,Salaried,6.4,547.0,19894.08,10,0,0,88117.11,Medical,12,6.61,7608.65,2.0756,E,0
APP-000697,2023-02-28,BR-026,OH,46,130263.42,Salaried,6.4,781.0,45810.36,15,7,0,225993.07,Home Improvement,60,5.2,4285.51,0.3948,A,0
APP-000698,2020-11-22,BR-020,IL,48,136255.81,Contract,6.9,711.0,130122.89,6,5,0,70496.35,Home Improvement,60,5.96,1361.58,0.1199,C,0
APP-000699,2022-07-11,BR-018,PA,39,84357.8,Part-Time,5.5,694.0,64543.22,11,8,0,223200.55,Medical,12,5.52,19160.87,2.7257,C,1
APP-000700,2020-06-06,BR-028,WA,32,45718.75,Salaried,7.9,761.0,48622.81,3,5,0,49363.51,Education,36,5.41,1488.57,0.3907,B,0
APP-000701,2020-04-06,BR-019,WA,28,55805.16,Salaried,7.4,666.0,27047.13,9,8,0,47201.52,Debt Consolidation,12,5.13,4043.62,0.8695,C,1
APP-000702,2020-10-25,BR-014,TN,46,67182.39,Self-Employed,3.8,697.0,133243.58,4,5,0,118402.84,Personal,12,5.54,10165.49,1.8157,C,1
APP-000703,2021-05-19,BR-028,TN,44,72787.43,Salaried,0.7,744.0,125008.4,8,1,0,243049.93,Education,12,5.66,20880.48,3.4424,B,0
APP-000704,2022-03-05,BR-030,TX,40,24445.87,Contract,7.5,696.0,35831.65,7,6,0,27116.36,Auto Loan,84,5.68,391.98,0.1924,C,0
APP-000706,2021-11-09,BR-024,CO,58,63165.73,Salaried,12.6,745.0,53037.14,5,1,0,174986.3,Home Improvement,24,5.82,7741.31,1.4707,B,0
APP-000708,2022-12-10,BR-023,MO,52,79707.62,Self-Employed,18.0,616.0,33471.46,2,8,2,223959.4,Home Purchase,12,5.75,19249.66,2.898,D,1
APP-000709,2021-09-04,BR-008,MD,45,28245.4,Salaried,7.0,640.0,13681.64,3,1,1,77343.53,Auto Loan,36,5.17,2323.96,0.9873,D,0
APP-000710,2020-06-28,BR-027,AZ,42,43326.87,Salaried,2.1,687.0,81956.13,7,6,0,114903.91,Home Improvement,60,6.09,2226.23,0.6166,C,0
APP-000711,2023-11-07,BR-022,MA,43,25451.74,Salaried,13.4,553.0,810.75,5,1,1,74579.51,Home Improvement,36,6.71,2292.92,1.0811,E,1
APP-000712,2021-03-15,BR-029,IL,70,115919.81,Self-Employed,9.2,537.0,212470.64,9,5,1,201809.02,Debt Consolidation,60,7.3,4024.69,0.4166,E,1
APP-000713,2022-06-23,BR-011,PA,31,54157.85,Salaried,11.8,684.0,64165.61,9,6,0,181754.68,Home Improvement,24,5.15,7986.05,1.7695,C,0
APP-000714,2020-01-06,BR-003,PA,24,105938.09,Part-Time,5.3,812.0,33742.7,3,5,0,149443.65,Personal,48,5.1,3448.36,0.3906,A,0
APP-000715,2023-04-04,BR-012,IN,64,64961.02,Salaried,1.6,691.0,16601.26,13,3,0,74219.54,Auto Loan,12,4.93,6351.37,1.1733,C,1
APP-000718,2021-10-12,BR-008,PA,55,61749.2,Salaried,9.8,661.0,80662.27,8,8,0,160832.88,Auto Loan,12,6.67,13891.89,2.6997,C,0
APP-000719,2021-01-28,BR-007,NY,54,79378.51,Contract,5.4,829.0,39501.85,7,1,0,223448.25,Home Improvement,36,4.78,6674.9,1.0091,A,0
APP-000720,2020-01-13,BR-001,PA,40,13249.73,Salaried,3.0,754.0,4907.2,8,3,0,25176.85,Auto Loan,24,4.28,1096.44,0.993,B,0
APP-000721,2023-07-04,BR-013,GA,63,44691.39,Self-Employed,5.9,573.0,21039.87,1,6,2,140043.13,Auto Loan,12,6.71,12098.76,3.2486,E,1
APP-000722,2023-04-09,BR-026,NY,21,75980.51,Salaried,0.0,530.0,67089.3,3,3,2,198543.99,Home Purchase,60,6.9,3922.05,0.6194,E,1
APP-000723,2021-12-10,BR-017,NY,61,15758.5,Salaried,1.3,750.0,9189.92,5,4,0,8192.58,Auto Loan,24,5.92,362.8,0.2763,B,0
APP-000724,2020-07-05,BR-007,GA,68,77859.65,Self-Employed,10.7,615.0,130430.75,15,2,1,150922.2,Home Improvement,48,5.6,3516.8,0.542,D,1
APP-000725,2020-12-01,BR-004,WI,36,78216.07,Self-Employed,7.6,745.0,45452.77,7,8,0,258668.3,Home Improvement,84,4.88,3641.43,0.5587,B,0
APP-000726,2022-05-05,BR-003,NJ,40,27179.74,Salaried,15.3,803.0,9352.99,7,3,0,16122.53,Home Improvement,36,3.88,475.14,0.2098,A,0
APP-000727,2020-05-31,BR-004,WI,62,87336.85,Salaried,3.0,488.0,28219.04,14,6,2,274892.91,Debt Consolidation,36,8.62,8692.99,1.1944,E,1
APP-000728,2020-12-24,BR-026,TX,56,33429.93,Salaried,5.9,769.0,56908.54,10,8,0,10969.83,Debt Consolidation,24,4.0,476.36,0.171,B,0
APP-000729,2023-03-09,BR-024,NY,59,34358.85,Salaried,6.4,629.0,13523.28,11,5,2,30153.23,Home Improvement,36,6.81,928.43,0.3243,D,0
APP-000730,2022-05-05,BR-024,MO,26,23255.5,Salaried,2.5,644.0,2256.01,14,6,0,34691.69,Home Purchase,48,5.08,800.18,0.4129,D,0
APP-000731,2022-11-07,BR-009,MD,49,91728.43,Self-Employed,5.9,681.0,111690.33,12,1,0,82910.98,Business,48,4.94,1907.13,0.2495,C,1
APP-000734,2021-07-18,BR-001,WI,30,21524.77,Salaried,11.1,688.0,40560.11,14,8,0,19893.33,Education,12,4.84,1701.56,0.9486,C,1
APP-000736,2021-12-26,BR-028,OH,31,13481.1,Contract,1.4,778.0,4564.72,12,8,0,4960.35,Home Improvement,48,5.02,114.28,0.1017,B,1
APP-000737,2021-03-03,BR-029,NY,65,70714.24,Salaried,7.5,676.0,24196.71,2,5,0,67373.85,Auto Loan,12,6.67,5819.4,0.9875,C,0
APP-000738,2021-10-28,BR-016,TN,65,30008.92,Salaried,3.0,725.0,39133.69,13,1,0,21499.71,Debt Consolidation,48,5.8,502.95,0.2011,B,0
APP-000739,2021-08-27,BR-010,WI,67,73944.38,Salaried,0.0,657.0,95294.95,1,4,0,90769.81,Auto Loan,24,5.5,4002.55,0.6496,D,0
APP-000740,2023-12-26,BR-023,MO,64,63913.7,Salaried,14.5,620.0,74956.26,10,2,2,194762.69,Medical,24,6.84,8705.91,1.6346,D,1
APP-000741,2021-06-24,BR-017,TX,54,54353.16,Self-Employed,8.8,850.0,41266.65,11,7,0,77574.0,Home Improvement,48,3.51,1734.59,0.383,A,0
APP-000742,2022-01-25,BR-013,NJ,60,54019.09,Salaried,0.0,753.0,94825.9,9,3,0,115547.92,Business,60,5.53,2208.7,0.4906,B,0
APP-000744,2022-06-01,BR-005,PA,22,24239.65,Salaried,6.0,571.0,21767.92,9,8,2,19063.65,Home Purchase,84,6.52,283.27,0.1402,E,0
APP-000745,2022-07-23,BR-019,MA,49,108021.55,Salaried,8.5,780.0,184535.56,6,3,0,49444.03,Business,84,5.61,713.1,0.0792,A,1
APP-000746,2023-09-08,BR-020,PA,37,32909.33,Salaried,0.0,660.0,6066.66,2,4,0,108378.95,Business,12,5.59,9307.38,3.3938,C,0
APP-000748,2022-08-07,BR-001,FL,71,42933.99,Part-Time,9.8,767.0,79458.31,6,1,0,77810.83,Education,12,4.96,6659.76,1.8614,B,0
APP-000750,2023-08-20,BR-003,GA,30,43219.24,Self-Employed,2.7,793.0,17048.41,6,5,0,147290.55,Medical,48,4.31,3346.15,0.9291,A,1
APP-000751,2021-03-09,BR-006,FL,71,32473.22,Salaried,1.9,797.0,1449.29,6,2,0,87920.72,Auto Loan,12,4.69,7514.19,2.7768,A,0
APP-000753,2022-08-05,BR-027,FL,33,150898.05,Contract,4.9,686.0,208119.25,12,1,0,151141.46,Education,24,5.73,6680.31,0.5312,C,0
APP-000754,2023-05-12,BR-030,TX,70,56255.73,Salaried,9.9,698.0,82873.93,4,7,0,20904.17,Debt Consolidation,60,5.79,402.1,0.0858,C,0
APP-000756,2021-01-08,BR-003,AZ,41,36960.22,Self-Employed,0.0,714.0,68472.76,7,0,0,37854.67,Debt Consolidation,60,5.97,731.31,0.2374,C,1
APP-000757,2020-02-19,BR-005,TN,21,38996.7,Unemployed,5.7,762.0,46164.06,10,2,0,31731.16,Personal,48,4.86,728.74,0.2242,B,0
APP-000758,2021-10-08,BR-017,CA,64,80107.38,Salaried,4.1,589.0,20393.19,12,5,0,165840.18,Business,60,6.72,3261.97,0.4886,E,1
APP-000759,2020-04-28,BR-017,MA,44,24146.78,Self-Employed,7.0,795.0,46957.11,13,0,0,30888.32,Business,48,4.55,705.06,0.3504,A,1
APP-000760,2021-05-01,BR-003,OH,54,56177.32,Salaried,7.7,752.0,62961.43,14,0,0,95079.04,Home Improvement,48,5.59,2215.11,0.4732,B,0
APP-000761,2021-04-27,BR-012,GA,58,85602.75,Self-Employed,4.9,655.0,546.76,2,3,0,159476.99,Business,12,4.98,13650.96,1.9136,D,1
APP-000762,2020-02-11,BR-001,MO,49,63615.13,Salaried,12.7,766.0,63581.12,12,8,0,151473.19,Business,36,4.95,4536.39,0.8557,B,0
APP-000763,2021-03-09,BR-006,AZ,41,108376.68,Salaried,9.5,636.0,70929.92,13,7,0,304406.83,Medical,48,6.29,7189.55,0.7961,D,0
APP-000765,2023-07-31,BR-005,TX,35,78238.35,Salaried,6.3,651.0,123756.36,3,6,0,253653.38,Business,60,6.62,4977.29,0.7634,D,1
APP-000766,2023-09-16,BR-009,IL,35,111304.4,Salaried,10.4,764.0,172968.75,13,5,0,371930.35,Medical,12,4.92,31826.39,3.4313,B,0
APP-000767,2023-03-15,BR-022,NC,42,29638.41,Contract,0.0,681.0,48823.75,3,1,0,30912.4,Education,60,6.25,601.22,0.2434,C,0
APP-000769,2020-09-18,BR-018,FL,24,26268.47,Salaried,10.1,530.0,25190.39,7,5,2,27711.82,Medical,24,7.07,1241.61,0.5672,E,0
APP-000772,2020-10-07,BR-012,NJ,37,27773.42,Salaried,4.1,646.0,18698.91,4,4,0,53106.2,Personal,60,6.73,1044.81,0.4514,D,1
APP-000773,2022-07-08,BR-020,TN,49,40723.04,Salaried,6.2,700.0,45111.81,1,0,0,116203.25,Personal,84,4.86,1634.77,0.4817,C,0
APP-000774,2021-02-10,BR-007,MD,51,51335.35,Salaried,12.4,810.0,79022.99,9,0,0,96349.89,Education,36,5.27,2899.39,0.6778,A,0
APP-000775,2023-01-19,BR-015,IL,27,52344.7,Salaried,7.0,713.0,29903.59,4,5,0,22751.11,Personal,60,5.0,429.34,0.0984,C,0
APP-000776,2021-12-10,BR-009,NC,57,43873.64,Self-Employed,0.0,609.0,85928.08,8,5,1,131748.8,Business,36,7.02,4069.23,1.113,D,1
APP-000778,2020-06-14,BR-005,AZ,42,96261.53,Salaried,10.3,705.0,81208.46,2,3,0,201448.21,Personal,48,4.92,4631.91,0.5774,C,0
APP-000779,2020-10-05,BR-018,PA,33,124899.75,Contract,2.9,776.0,4247.66,8,2,0,407281.82,Personal,12,4.37,34748.9,3.3386,B,0
APP-000780,2023-04-14,BR-017,CO,36,45081.49,Unemployed,11.2,594.0,8492.96,7,3,0,121683.15,Auto Loan,60,6.86,2401.44,0.6392,E,1
APP-000781,2021-03-09,BR-023,MO,36,70048.42,Salaried,3.7,666.0,126398.32,1,8,0,54490.5,Education,48,5.51,1267.51,0.2171,C,0
APP-000782,2023-05-16,BR-018,FL,35,46041.56,Salaried,4.2,693.0,42186.3,12,8,0,21650.06,Business,24,5.24,952.15,0.2482,C,0
APP-000785,2020-08-08,BR-028,WA,49,67143.84,Salaried,0.0,578.0,38030.85,13,7,2,198693.0,Medical,36,6.67,6105.13,1.0911,E,1
APP-000786,2020-08-13,BR-007,TX,44,53067.8,Salaried,6.4,708.0,70500.54,14,8,0,183438.47,Personal,24,5.69,8104.51,1.8326,C,0
APP-000787,2021-06-07,BR-021,WA,22,23372.31,Self-Employed,3.3,589.0,31809.7,7,4,0,58207.35,Home Purchase,36,7.22,1803.13,0.9258,E,0
